Today''s Date,11/06/2014 1:06:27 PM
Date of Test:,11/06/2014 10:53:26 AM
Step,TestTime,StepTime,Amps,Volts,ACR,
2,41.22,36.22,1.99931,3.60723
2,41.32,36.32,2.00160,3.60723
2,41.42,36.42,2.00046,3.60723
2,41.52,36.52,2.00046,3.60723
2,41.62,36.62,2.00046,3.60815
2,41.72,36.72,2.00160,3.60815
2,41.82,36.82,2.00046,3.60723
2,41.92,36.92,1.99931,3.60723
2,42.02,37.02,2.00046,3.60815
2,42.12,37.12,2.00046,3.60723
2,42.22,37.22,2.00046,3.60815
2,42.32,37.32,2.00046,3.60815
2,42.42,37.42,2.00046,3.60815
2,42.52,37.52,1.99931,3.60815
2,42.62,37.62,2.00046,3.60815
2,42.72,37.72,2.00046,3.60906
2,42.82,37.82,2.00046,3.60815
2,42.92,37.92,2.00046,3.60815
2,43.02,38.02,2.00046,3.60906
2,43.12,38.12,2.00046,3.60906
2,43.22,38.22,1.99931,3.60815
2,43.32,38.32,1.99931,3.60815
2,43.42,38.42,2.00046,3.60815
2,43.52,38.52,2.00046,3.60815
2,43.62,38.62,1.99931,3.60906
2,43.72,38.72,1.99931,3.60906
2,43.82,38.82,2.00046,3.60906
2,43.92,38.92,1.99931,3.60906
2,44.02,39.02,2.00160,3.60998
2,44.12,39.12,2.00046,3.60815
2,44.22,39.22,1.99931,3.60906
2,44.32,39.32,1.99931,3.60906
2,44.42,39.42,1.99931,3.60906
2,44.52,39.52,1.99931,3.60906
2,44.62,39.62,1.99931,3.60906
2,44.72,39.72,2.00160,3.60906
2,44.82,39.82,2.00046,3.60906
2,44.92,39.92,1.99931,3.60906
2,45.02,40.02,1.99931,3.60998
2,45.12,40.12,2.00160,3.60998
2,45.22,40.22,1.99931,3.60998
2,45.32,40.32,1.99931,3.60998
2,45.42,40.42,2.00046,3.60998
2,45.52,40.52,2.00160,3.60998
2,45.62,40.62,2.00046,3.60998
2,45.72,40.72,1.99931,3.60906
2,45.82,40.82,2.00046,3.61089
2,45.92,40.92,2.00046,3.61089
2,46.02,41.02,1.99931,3.60998
2,46.12,41.12,2.00160,3.61089
2,46.22,41.22,1.99817,3.60998
2,46.32,41.32,1.99931,3.60998
2,46.42,41.42,2.00046,3.60998
2,46.52,41.52,1.99931,3.61089
2,46.62,41.62,2.00046,3.61089
2,46.72,41.72,2.00046,3.61089
2,46.82,41.82,2.00046,3.60998
2,46.92,41.92,1.99931,3.60998
2,47.02,42.02,2.00046,3.60998
2,47.12,42.12,1.99931,3.61089
2,47.22,42.22,2.00046,3.61089
2,47.32,42.32,2.00046,3.60906
2,47.42,42.42,2.00046,3.61089
2,47.52,42.52,2.00046,3.61181
2,47.62,42.62,2.00160,3.61089
2,47.72,42.72,1.99817,3.61089
2,47.82,42.82,1.99931,3.61089
2,47.92,42.92,1.99931,3.61181
2,48.02,43.02,1.99931,3.61181
2,48.12,43.12,1.99931,3.61181
2,48.22,43.22,2.00160,3.61181
2,48.32,43.32,1.99931,3.61089
2,48.42,43.42,2.00160,3.61089
2,48.52,43.52,1.99931,3.61089
2,48.62,43.62,1.99931,3.61181
2,48.72,43.72,1.99931,3.61181
2,48.82,43.82,1.99931,3.61273
2,48.92,43.92,2.00046,3.61181
2,49.02,44.02,1.99931,3.61181
2,49.12,44.12,2.00046,3.61181
2,49.22,44.22,2.00046,3.61181
2,49.32,44.32,1.99931,3.61273
2,49.42,44.42,2.00046,3.61181
2,49.52,44.52,1.99931,3.61181
2,49.62,44.62,2.00046,3.61273
2,49.72,44.72,2.00160,3.61273
2,49.82,44.82,2.00046,3.61181
2,49.92,44.92,1.99931,3.61181
2,50.02,45.02,2.00160,3.61273
2,50.12,45.12,1.99931,3.61273
2,50.22,45.22,2.00046,3.61273
2,50.32,45.32,1.99931,3.61181
2,50.42,45.42,1.99931,3.61273
2,50.52,45.52,2.00046,3.61273
2,50.62,45.62,1.99931,3.61181
2,50.72,45.72,1.99931,3.61273
2,50.82,45.82,2.00160,3.61181
2,50.92,45.92,2.00046,3.61273
2,51.02,46.02,1.99931,3.61364
2,51.12,46.12,2.00046,3.61364
2,51.22,46.22,1.99931,3.61273
2,51.32,46.32,1.99817,3.61273
2,51.42,46.42,1.99931,3.61364
2,51.52,46.52,2.00046,3.61273
2,51.62,46.62,2.00046,3.61273
2,51.72,46.72,2.00046,3.61364
2,51.82,46.82,1.99931,3.61364
2,51.92,46.92,2.00046,3.61273
2,52.02,47.02,2.00046,3.61364
2,52.12,47.12,1.99931,3.61273
2,52.22,47.22,1.99931,3.61364
2,52.32,47.32,1.99931,3.61364
2,52.42,47.42,2.00046,3.61364
2,52.52,47.52,1.99931,3.61364
2,52.62,47.62,2.00046,3.61456
2,52.72,47.72,1.99931,3.61364
2,52.82,47.82,1.99931,3.61456
2,52.92,47.92,2.00160,3.61456
2,53.02,48.02,1.99817,3.61273
2,53.12,48.12,2.00160,3.61456
2,53.22,48.22,2.00046,3.61364
2,53.32,48.32,2.00046,3.61456
2,53.42,48.42,1.99931,3.61364
2,53.52,48.52,1.99931,3.61364
2,53.62,48.62,2.00046,3.61364
2,53.72,48.72,2.00046,3.61456
2,53.82,48.82,1.99931,3.61456
2,53.92,48.92,2.00046,3.61364
2,54.02,49.02,2.00160,3.61456
2,54.12,49.12,2.00160,3.61456
2,54.22,49.22,2.00160,3.61456
2,54.32,49.32,2.00160,3.61456
2,54.42,49.42,1.99931,3.61547
2,54.52,49.52,1.99931,3.61456
2,54.62,49.62,1.99817,3.61456
2,54.72,49.72,2.00046,3.61456
2,54.82,49.82,1.99931,3.61456
2,54.92,49.92,2.00046,3.61456
2,55.02,50.02,2.00046,3.61547
2,55.12,50.12,1.99931,3.61456
2,55.22,50.22,2.00046,3.61456
2,55.32,50.32,1.99931,3.61456
2,55.42,50.42,2.00160,3.61456
2,55.52,50.52,2.00046,3.61547
2,55.62,50.62,2.00046,3.61547
2,55.72,50.72,2.00046,3.61547
2,55.82,50.82,1.99931,3.61547
2,55.92,50.92,1.99931,3.61547
2,56.02,51.02,1.99931,3.61547
2,56.12,51.12,2.00046,3.61547
2,56.22,51.22,1.99931,3.61547
2,56.32,51.32,2.00046,3.61456
2,56.42,51.42,1.99931,3.61456
2,56.52,51.52,2.00046,3.61547
2,56.62,51.62,2.00046,3.61547
2,56.72,51.72,1.99817,3.61456
2,56.82,51.82,1.99931,3.61639
2,56.92,51.92,1.99931,3.61639
2,57.02,52.02,2.00046,3.61547
2,57.12,52.12,1.99931,3.61639
2,57.22,52.22,2.00046,3.61639
2,57.32,52.32,2.00046,3.61547
2,57.42,52.42,2.00046,3.61639
2,57.52,52.52,2.00046,3.61547
2,57.62,52.62,2.00046,3.61547
2,57.72,52.72,2.00046,3.61639
2,57.82,52.82,1.99931,3.61639
2,57.92,52.92,2.00046,3.61547
2,58.02,53.02,2.00046,3.61547
2,58.12,53.12,2.00046,3.61639
2,58.22,53.22,1.99931,3.61639
2,58.32,53.32,2.00046,3.61547
2,58.42,53.42,1.99931,3.61639
2,58.52,53.52,2.00046,3.61547
2,58.62,53.62,1.99931,3.61639
2,58.72,53.72,2.00046,3.61730
2,58.82,53.82,2.00046,3.61639
2,58.92,53.92,2.00046,3.61730
2,59.02,54.02,2.00046,3.61639
2,59.12,54.12,1.99931,3.61639
2,59.22,54.22,1.99931,3.61639
2,59.32,54.32,1.99931,3.61639
2,59.42,54.42,1.99931,3.61639
2,59.52,54.52,1.99817,3.61639
2,59.62,54.62,1.99931,3.61639
2,59.72,54.72,2.00046,3.61639
2,59.82,54.82,1.99931,3.61639
2,59.92,54.92,2.00160,3.61730
2,60.02,55.02,1.99931,3.61730
2,60.12,55.12,2.00160,3.61639
2,60.22,55.22,1.99931,3.61822
2,60.32,55.32,1.99817,3.61730
2,60.42,55.42,1.99817,3.61730
2,60.52,55.52,2.00046,3.61730
2,60.62,55.62,1.99931,3.61730
2,60.72,55.72,1.99931,3.61730
2,60.82,55.82,2.00046,3.61730
2,60.92,55.92,1.99931,3.61822
2,61.02,56.02,2.00046,3.61822
2,61.12,56.12,1.99931,3.61730
2,61.22,56.22,2.00046,3.61822
2,61.32,56.32,2.00046,3.61730
2,61.42,56.42,1.99931,3.61730
2,61.52,56.52,1.99931,3.61730
2,61.62,56.62,2.00046,3.61822
2,61.72,56.72,2.00046,3.61822
2,61.82,56.82,2.00046,3.61730
2,61.92,56.92,2.00046,3.61822
2,62.02,57.02,2.00046,3.61822
2,62.12,57.12,2.00046,3.61822
2,62.22,57.22,1.99817,3.61822
2,62.32,57.32,1.99931,3.61913
2,62.42,57.42,2.00046,3.61822
2,62.52,57.52,1.99931,3.61822
2,62.62,57.62,1.99931,3.61822
2,62.72,57.72,1.99931,3.61822
2,62.82,57.82,1.99931,3.61822
2,62.92,57.92,1.99931,3.61913
2,63.02,58.02,2.00160,3.61822
2,63.12,58.12,2.00046,3.61822
2,63.22,58.22,2.00046,3.61822
2,63.32,58.32,1.99931,3.61913
2,63.42,58.42,2.00046,3.61913
2,63.52,58.52,2.00046,3.61822
2,63.62,58.62,2.00046,3.61913
2,63.72,58.72,2.00046,3.61913
2,63.82,58.82,2.00046,3.61913
2,63.92,58.92,1.99931,3.61913
2,64.02,59.02,2.00046,3.61822
2,64.12,59.12,1.99931,3.61822
2,64.22,59.22,1.99931,3.61913
2,64.32,59.32,1.99931,3.61913
2,64.42,59.42,1.99931,3.61913
2,64.52,59.52,2.00046,3.61913
2,64.62,59.62,1.99931,3.61913
2,64.72,59.72,2.00046,3.62005
2,64.82,59.82,1.99931,3.61913
2,64.92,59.92,2.00046,3.61913
2,65.02,60.02,1.99931,3.61913
2,65.12,60.12,2.00046,3.61913
2,65.22,60.22,1.99931,3.61913
2,65.32,60.32,2.00046,3.62005
2,65.42,60.42,2.00046,3.61913
2,65.52,60.52,1.99931,3.61913
2,65.62,60.62,2.00046,3.62005
